0,1
CCCCCCCC[C@H]1CC[C@@]2(C)C3CC[C@@]4(C)Cc5nc6c(nc5C[C@]4(C)[C@@]3(C)CC[C@]12C)C[C@]1(C)CCC2[C@](C)(CC[C@]3(C)[C@@H](CCCCCCCC)CC[C@@]23C)[C@@]1(C)C6,1995.0
CC(=O)NC(=S)Nc1ccc(Cl)cc1Cl,2002.529
CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CCCNC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,2000.612
CC(C)(C)C(=O)Oc1ccc(S(=O)(=O)Nc2ccccc2C(=O)NCC(=O)O)cc1,2002.997
FC(F)(F)C(F)(F)C(F)(F)F,1942.805
NC(=O)[C@@H]1CSSCCC(=O)N[C@@H](CCCCN=C(N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N2CCC[C@H]2C(=O)N1,1998.378
CCC(C)C1NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(C(C)O)NC1=O,1980.0
CC[C@H](C)[C@H](NC(=O)CN)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H]1CSSC[C@@H]2NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)Cc3ccccc3)C(C)C)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](Cc3cnc[nH]3)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)O)[C@@H](C)O)CSSC[C@@H](C(=O)N[C@@H](CC(N)=O)C(=O)O)NC(=O)[C@H](Cc3ccc(O)cc3)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](Cc3ccc(O)cc3)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC2=O)NC1=O)C(C)C,1981.0
Nc1nc2c(nc(N)n2C2OC(CO)C(O)C2O)c(=O)[nH]1,1998.734
CC=Cc1cccc(N(Cc2ccc(-c3ccc4c(c3)CC=N4)cc2)C(=O)C2CCCCC2)c1.CC=Cc1cccc(N(Cc2ccc(-c3ccc4nc(C)oc4c3)cc2)C(=O)C2CCCCC2)c1.COC(=O)C=Cc1cccc(N(Cc2ccc(-c3ccc4c(c3)OCCN4)cc2)C(=O)C2CCCCC2)c1.COC(=O)C=Cc1cccc(N(Cc2ccc(-c3ccc4c(c3)OCCO4)cc2)C(=O)C2CCCCC2)c1.COC(=O)C=Cc1cccc(N(Cc2ccc(-c3ccc4c(c3)S(=O)(=O)CCN4)cc2)C(=O)C2CCCCC2)c1.COC(=O)C=Cc1cccc(N(Cc2ccc(-c3ccc4c(c3)SCCN4)cc2)C(=O)C2CCCCC2)c1.COC(=O)C=Cc1cccc(N(Cc2ccc(-c3ccc4nccnc4c3)cc2)C(=O)C2CCCCC2)c1,1997.904
CNC(=O)Nc1ccc(CC(CN(CC(=O)O)CC(C)N(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O)cc1,2002.137
CCCCCCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]1C(=O)NCC(=O)N[C@@H](CCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@@H]([C@H](C)CC(=O)O)C(=O)N[C@@H](CC(=O)c2ccccc2N)C(=O)O[C@@H]1C,2003.699
O=C([O-])C1C2CCC(O2)C1C(=O)[O-].[Na+].[Na+],1954.0
O=C(O)C1CC(C2CCCCC2)CN1,1982.0
Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H]2O)c(=O)[nH]1,1996.825
